Datetime,A2A.MI,AMP.MI,AZM.MI,BGN.MI,BMED.MI,BMPS.MI,BAMI.MI,BPE.MI,CPR.MI,CNHI.MI,DIA.MI,ENEL.MI,ENI.MI,ERG.MI,RACE.MI,FBK.MI,G.MI,HER.MI,IP.MI,ISP.MI,INW.MI,IG.MI,IVG.MI,LDO.MI,MB.MI,MONC.MI,NEXI.MI,PIRC.MI,PST.MI,PRY.MI,REC.MI,SPM.MI,SRG.MI,STLAM.MI,STMMI.MI,TIT.MI,TEN.MI,TRN.MI,UCG.MI,UNI.MI
2023-04-24 09:30:00,-0.7962982589632125,0.4718405431888907,1.1048010036175187,1.0186640368177842,0.24413674490614806,0.5708400730329327,-0.326051736809188,-0.38353549716541724,0.727933977470264,0.9623644956847693,-0.8334464876575814,-0.8136515136171335,1.3402970095597255,-0.40590031810712823,1.970083958756825,0.3657576033244979,0.6952251399297522,-0.1853371987880955,0.7784553223888112,1.574678845711675,0.17585477624350726,-0.42914373951619206,0.5602585218847045,-1.2678081909713261,0.7202098033029625,1.4643072746202088,0.5154550900117018,1.0356118781391008,2.5446897821914716,1.044781626181518,0.3124442116324607,-0.22358133833734506,-0.7704607212760398,3.479545741870238,-0.1132614315600433,2.670792494206953,1.0333679457838363,-1.9123895040939756,-0.5878339601662862,0.4327041955740432
2023-04-24 10:00:00,-0.6248236234708879,-0.282367153550836,-0.5323849407497395,-0.6215875407125325,-0.4766216956643921,-0.8079395107410658,-0.8975326787196047,-1.095356301557329,-0.4908329525385793,-0.44715305239215763,0.4972703376096235,-2.0630630707986386,-0.017235424246519943,-2.1108815480292673,-0.519930048187176,-1.0773939116016755,-0.5212826799023608,-1.2807844239723793,0.20361584285593762,-0.08795945838979694,-0.7179184450015339,-2.3156279064469656,-0.030779765525513602,-0.8763884909627053,-1.1833138680130273,-1.0626468358320862,-0.6641298748149609,-0.5727253081165542,-1.1325532801829992,-0.9529834486593926,-0.4879741955776667,0.09669854799168212,-1.4397954101143111,-0.26712179383296863,-0.6733062311874431,-0.2899460648834543,0.3501334818093093,-1.1684030060336748,-0.9737236521665499,0.013498337237837407
2023-04-24 10:30:00,-1.148844904574745,-0.2826675708805383,0.2858069352537084,-0.10932985094113234,0.003928409993324496,-0.3496931702840287,-0.18505146178380638,-0.06256337213388839,0.5751682678827909,-0.007029011341865775,0.2503786365963901,-1.8231748221230852,-0.45468121907105163,-0.4096354177719858,0.6630471918307322,-0.5180215123019352,-0.36986405214185436,-0.9198859701480676,-0.004852673172203741,-0.5551127907922151,-1.0184234538621337,-0.4338383758123357,0.5055496753164344,0.21771750533960102,-0.1720892803495674,0.39215277458601394,-0.45699994647336367,-0.2517077784298222,-0.7341665171510424,-0.5413246737374285,-0.2213715016733239,1.0548572022961193,-0.9098080489726637,-0.15871361462196198,-0.49645756458730983,-0.06916972759615571,1.196145274134052,-0.41629419281640945,-0.5065265631790588,0.3274735651240372
2023-04-24 11:00:00,1.8940980366836988,-0.14556107677439564,0.14926680437748402,0.7107049246128321,0.5644971397189156,0.5733529888645094,0.6246509994859564,0.2612015661253883,1.18119466546947,-0.27149990940688556,0.44667540046827753,2.30945294373108,-0.4115953877844217,1.5121159744926163,-0.16480391240612835,0.6090054221595753,0.46765025908734503,1.4613997355887183,-0.004852673172203741,0.43093455263957636,0.32595873421879445,0.5129137394376041,-0.24510281102246892,-0.9791751299286563,0.9593144582089924,0.23861614258668665,-0.38815627775952977,-2.845751391797427,0.9393618141959865,0.35694750999604613,-0.02101501706224226,-0.6695335346620326,0.42861052997128923,-0.8116920347030923,0.7024377653361005,0.00453493297794234,-1.430901640642011,0.3386847744381852,0.7551907243816717,0.6403329792767216
2023-04-24 11:30:00,0.32854622823389784,1.156889604164071,0.14922620006632167,-0.0067374890136209006,-1.1984307953106415,-1.5080983188430714,-1.043083544192431,0.1315550553650165,-0.03392402873708692,-0.1835268043503147,-0.04494067008812043,-0.06904577907824284,0.02646286065716186,-1.048379328050869,0.3077166816304076,-0.5180215123019352,-0.4459315481000142,0.36145246375765333,0.5156409444223906,-0.4515283229820797,1.2205698624934298,-0.4338383758123357,0.02289644163603193,0.018530635153665237,-0.766889408392361,0.6966905530822178,-0.4586415301947748,0.9383326567703704,-1.0017491237807181,0.011380818284990319,-0.0878493476695014,-1.1223844473531506,-0.6430059947693072,-0.8140580196064042,0.16651343555951004,-1.623626095451184,-0.16004699600262717,0.0031123343611783017,-0.42030673958918213,-0.19528984173050967
2023-04-24 12:00:00,-0.536971808150946,-0.4872086731669474,0.01297874973694946,-0.5190287448616497,-0.07637677695891112,0.1130065208664678,0.4353357849038588,0.6475051952161689,-0.6409542280090376,0.4339396797316047,-0.8324341053447184,-0.3813184766564618,0.6833206685741567,-0.1957223354235361,-0.28281575054930386,0.12608129621329717,0.46765025908734503,-0.3682144717045467,-0.21292558905872921,0.11958672285044669,-0.1219989340164415,-0.19745832918925063,-0.8907617993519241,-0.3817980148747795,0.42342089713208336,-0.8319048786132939,-0.2496821245684788,-0.5250742647301053,1.2068515711263716,0.7700156059855457,-0.6900830125099934,-0.7415545906369619,-0.509975403573733,-0.37837676274582555,-0.4190560100766052,-1.3375428351283047,0.010105706348902165,-0.5843716653465636,0.6046246279226604,0.013498337237837407
2023-04-24 12:30:00,-0.01759921425580493,0.40248259560698024,-0.12326870059240505,-0.0067374890136209006,0.72602407252396,-0.7030769387743228,-0.04206067378871585,-0.2556016920269666,-0.03392402873708692,0.3451389790355048,0.6933955749939079,-0.6319193561887044,0.2451027204147161,0.23178982120339395,-0.04663432710834364,0.28708940538484934,-0.06520814046449726,-0.1860113597286047,-0.2130915864284238,0.32710773553285744,0.17597489406132463,0.2765336928145521,0.39954991793637895,0.8184869752510423,-0.05281422433297702,0.39146956221883805,0.16965184162156224,0.5042919495562279,-0.9341664734104588,0.4242490978401812,-0.5574422486335122,-0.2909623104741665,0.2953662084672964,-0.26933151674468686,0.5483567242689272,-0.22001722644312202,0.5201556020977174,0.1710817063006613,0.04947413931309414,-0.19545476903054923
2023-04-24 13:00:00,0.24222094048816906,-0.14499019961913254,-0.12330930490360559,0.6078921069915891,-0.23662345018401115,0.05510125167454502,0.24401537576995322,-0.1913967020886828,0.8762508281399424,-0.3591970017192163,0.10249613939074115,1.4299595246359496,0.41959625564397496,0.01803374288991351,0.661352115923273,0.7687385237121901,0.16300346695366555,0.17924935178171514,-0.004852673172203741,0.48211214946652503,0.026987980022445384,0.03953768181264565,-0.46148033437828995,0.2180752636762058,-0.11229750453233006,0.8485316013850063,-0.3197893562901547,-0.25412845617525676,0.2032386043292276,0.08011480521815303,0.31438508345573524,-0.03216259442516869,0.5632962694876633,0.3873624028273636,-0.31691146626525407,0.00453493297794234,0.010105706348902165,0.5064610492300566,-0.014467943695818126,0.5355595111932174
2023-04-24 13:30:00,0.5012796757075919,-0.008182974041728415,0.14926680437748402,0.7088332341403005,0.3246132754434484,-0.2958834931617215,0.19611031458450556,0.195845346160443,-0.03392402873708692,0.6088874229975436,0.20066026676861523,0.4917831595784694,-0.4103815722772285,0.01803374288991351,0.7772498197090553,-0.11503498628166507,0.23891189027132478,0.17909236775025741,-0.21323796632289313,-0.24336132849856454,0.026987980022445384,-0.4346525848289971,0.5072732176503548,-0.48066735589587195,0.42274056388802966,0.2374320632929436,0.1697608881289017,0.5579720093109264,0.5374351485563054,0.08012268574186933,0.5816598524715474,0.6794107205581411,-0.643806795052977,-0.12327782922399041,0.24278799993175473,0.9758119988352267,0.7729909873567589,-0.5002363805076573,-0.4411070831377884,-0.19520748548965497
2023-04-24 14:00:00,-0.10400712178487172,-0.008182974041728415,-0.6692328987311518,-0.4154350036245217,-0.6377090507192018,-0.47273568151882783,0.14839136938760222,-0.06228727430145206,-0.4887371655749116,-0.6229454456812744,0.39668991174146373,0.6775570002872209,0.070173898604685,-0.8379130809171583,-1.6966745022551726,-0.03481386955764861,-0.36933729074399163,-0.0033810039734397113,-0.4221628435453523,-0.2436197783301746,0.026987980022445384,-1.1493961883657082,-0.4076122683018475,0.4179787130643075,-0.40941459691723076,0.2372294745594411,-0.6704519896924611,0.5028296591970348,-0.3989376304822763,-0.5389633156602469,0.1127142530956897,-0.09655881001712445,0.026858321916639668,-0.4518724116737467,-0.36792786996678517,-0.21917823522024882,0.43280608100037166,-0.4169637024218368,-0.18536184667974703,-0.19534737466716098
